PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
689,0,3,"Fischer, Mr. Eberhard Thelander",male,18.0,0,0,350036,7.7958,NaN,S
234,1,3,"Asplund, Miss. Lillian Gertrud",female,5.0,4,2,347077,31.3875,NaN,S
562,0,2,"Sjostedt, Mr. Ernst Adolf",male,59.0,0,0,237442,13.5,E24,S
853,0,3,"Boulos, Miss. Nourelain",female,9.0,1,1,2678,15.2458,NaN,C
441,0,3,"Sjoblom, Miss. Anna Sofia",female,18.0,0,0,3101284,7.925,NaN,S
756,1,2,"Hamalainen, Master. Viljo",male,0.67,1,1,250649,14.5,NaN,S
64,0,3,"Skoog, Master. Harald",male,4.0,3,2,347088,27.9,None,S
715,0,3,"Greenberg, Mr. Samuel",male,47.0,0,0,A/5 2466,8.05,nan,S
37,1,3,"Mamee, Mr. Hanna",male,30.0,0,0,2677,7.2292,NaN,C
404,0,3,"Hakkarainen, Mr. Pekka Pietari",male,28.0,1,0,STON/O2. 3101279,15.85,nan,S
531,1,2,"Quick, Miss. Phyllis May",female,2.0,1,1,26360,26.0,NaN,S
819,0,3,"Holm, Mr. John Fredrik Alexander",male,43.0,0,0,C 7075,6.45,NaN,S
154,0,3,"van Billiard, Mr. Austin Blyler",male,40.5,0,2,A/5. 851,14.5,NaN,S
791,0,2,"Keane, Mr. Andrew ""Andy""",male,35.0,0,0,233734,12.5,None,S
361,0,3,"Skoog, Mr. Wilhelm",male,40.0,1,4,347088,27.9,nan,S
88,0,3,"Slocovski, Mr. Selman Francis",male,24.0,0,0,SOTON/OQ 392086,8.05,,S
369,1,1,"Aubart, Mme. Leontine Pauline",female,24.0,0,0,PC 17477,69.3,B35,C
209,1,3,"Carr, Miss. Helen ""Ellen""",female,16.0,0,0,367231,7.75,NaN,Q
837,0,3,"Sirota, Mr. Maurice",male,19.0,0,0,392092,8.05,NaN,S
550,1,2,"Davies, Master. John Morgan Jr",male,8.0,1,1,C.A. 33112,36.75,NaN,S
88,0,3,"Slocovski, Mr. Selman Francis",male,23.0,0,0,SOTON/OQ 392086,8.05,,S
337,1,1,"Pears, Mrs. Thomas (Edith Wearne)",female,22.0,1,0,113776,66.6,C2,S
306,1,1,"Allison, Miss. Helen Loraine",female,2.0,1,2,113781,151.55,C22 C26,S
224,0,3,"Nenkoff, Mr. Christo",male,22.0,0,0,349234,7.8958,NaN,S
622,1,3,"Nakid, Miss. Maria (""Mary"")",female,1.0,0,2,2653,15.7417,NaN,C
773,0,2,"Macklin, Miss. Mary",female,1.0,0,0,"S.O./P.P. 3,307",18.75,NaN,S
371,0,3,"Wiklund, Mr. Jakob Alfred",male,18.0,1,0,3101266,6.4958,NaN,S
372,0,3,"Wiklund, Mr. Jakob Alfred",male,18.0,1,0,3101267,6.4958,NaN,S
173,0,3,"Johnson, Mr. Malkolm Joackim",male,33.0,0,0,347742,7.75,nan,S
411,0,3,"Sdycoff, Mr. Todor",male,27.0,0,0,349222,7.8958,,S
712,1,1,"Ward, Miss. Anna",female,35.0,0,0,PC 17755,512.3292,B71,C
407,0,2,"Widegren, Mr. Carl/Charles Peter",male,51.0,0,2,347064,7.75,,S
731,1,1,"Allen, Miss. Elisabeth Walton",female,29.0,0,0,24160,211.3375,B5,S
177,0,1,"Campion, Mr. James",male,36.0,0,0,113806,53.1,E8,S
358,0,3,"McGovern, Miss. Mary",female,22.0,0,0,330931,7.8792,NaN,Q
785,0,3,"Ali, Mr. Ahmed",male,25.0,0,0,SOTON/O.Q. 3101312,7.05,nan,S
634,0,3,"Skoog, Miss. Mabel",female,9.0,3,2,347088,27.9,nan,S
139,0,3,"Osen, Mr. Olaf Elon",male,16.0,0,0,7534,9.2167,NaN,S
371,0,3,"Wiklund, Mr. Jakob Alfred",male,18.0,1,0,3101267,6.4958,NaN,S
616,0,3,"Culumovic, Mr. Jeso",male,17.0,0,0,315090,8.6625,NaN,S
76,0,3,"Moen, Mr. Sigurd Hansen",male,25.0,0,0,348123,7.65,F G73,S
684,0,3,"Goodwin, Mr. Charles Edward",male,14.0,5,2,CA 2144,46.9,NaN,S
527,0,2,"Ridsdale, Miss. Lucy",female,50.0,0,0,W./C. 14258,10.5,F33,S
786,1,3,"Sjoblom, Miss. Anna Sofia",female,18.0,0,0,3101265,7.4958,None,S
392,0,3,"Jansson, Mr. Carl Olof",male,21.0,0,0,350034,7.7958,None,S
229,0,2,"Fahlstrom, Mr. Arne Jonas",male,18.0,0,0,236171,13.0,NaN,S
343,0,2,"Collander, Mr. Erik Gustaf",male,28.0,0,0,248740,13.0,NaN,S
681,0,3,"Peters, Miss. Katie",female,0.0,0,0,330935,8.1375,NaN,Q
31,0,1,"Uruchurtu, Don. Manuel E",male,40.0,0,0,PC 17601,27.7208,NaN,C
328,1,2,"Ball, Mrs. (Ada E Hall)",female,36.0,0,0,28551,13.0,E33,S
299,1,1,"Baxter, Mrs. James (Helene DeLaudeniere Chaput)",female,50.0,0,1,PC 17558,247.5208,B58 B60,C
680,0,3,"Goodwin, Mr. Charles Edward",male,14.0,5,2,CA 2144,46.9,NaN,S
227,0,3,"""Wennerstrom, Mr. Andrew Johan""",male,29.69911764705882,0,0,347075,7.775,NaN,S
238,1,2,"Collyer, Miss. Marjorie ""Lottie""",female,8.0,0,2,C.A. 31921,26.25,NaN,S
832,1,2,"Richards, Master. George Sibley",male,0.83,1,1,29106,18.75,None,S
739,0,3,"Ivanoff, Mr. Kanio",male,0.0,0,0,349201,7.8958,NaN,S
826,0,3,"Flynn, Mr. John",male,28.0,0,0,368323,6.95,NaN,Q
813,0,2,"Slemen, Mr. Richard James",male,35.0,0,0,28206,10.5,None,S
620,0,3,"Morrow, Mr. Thomas Rowan",male,30.0,0,0,372622,7.75,NaN,Q
669,0,3,"Cook, Mr. Jacob",male,43.0,0,0,A/5 3536,8.05,,S
623,0,3,"Nakid, Miss. Maria (""Mary"")",female,1.0,0,2,2653,15.7417,NaN,C
408,0,2,"Richards, Master. William Rowe",male,3.0,1,1,29106,18.75,?,S
403,0,3,"Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)",female,24.0,1,0,3101298,12.2875,NaN,S
333,0,3,"Vander Planke, Mr. Leo Edmondus",male,16.0,2,0,345764,18.0,NaN,S
324,0,2,"Caldwell, Mr. Albert Francis",male,21.0,1,1,248738,29.0,NaN,S
63,0,1,"Harris, Mr. Henry Birkhardt",male,45.0,1,0,36973,83.475,C83,S
726,0,2,"Oreskovic, Mr. Luka",male,20.0,0,0,SC/Paris 2163,12.875,D135,C
390,1,2,"Lehmann, Miss. Bertha",female,17.0,0,0,SC 1748,12.0,NaN,C
521,0,3,"Vovk, Mr. Janko",male,22.0,0,0,349252,7.8958,NaN,S
260,0,3,"""Smith, Mr. Thomas""",male,38.0,0,0,384461,7.75,NaN,Q
724,0,2,"Hodges, Mr. Henry Price",male,50.0,0,0,250643,13.0,NaN,S
529,0,3,"Salonen, Mr. Johan Werner",male,39.0,0,0,3101296,7.925,NaN,S
674,0,3,"Watson, Mr. Ennis Hastings",male,0.83,0,0,239856,0.0,,S
717,1,1,"Troutt, Miss. Edwina Celia ""Winnie""",female,27.0,0,0,PC 17761,106.425,C86,C
629,0,3,"Bostandyeff, Mr. Guentcho",male,26.0,0,0,349224,7.8958,NaN,S
870,0,3,"Johnson, Mr. Malkolm Joackim",male,33.0,0,0,347742,7.75,,S
800,0,3,"Johnson, Mr. Alfred",male,49.0,0,0,LINE,0.0,NaN,S
294,0,3,"Haas, Miss. Aloisia",female,24.0,0,0,349236,8.85,NaN,C
697,1,3,"Kelly, Miss. Anna Katherine ""Annie Kate""",female,9.0,0,0,363592,8.05,null,S
164,0,3,"Calic, Mr. Jovo",male,17.0,0,0,315093,8.6625,NaN,S
409,0,3,"Lefebre, Miss. Jeannie",female,8.0,3,1,4133,25.4667,NaN,S
293,0,2,"Levy, Mr. Rene Jacques",male,36.0,0,0,SC/Paris 2163,12.875,D,C
299,1,1,"Saalfeld, Mr. Adolphe",male,47.0,0,0,PC 17318,25.925,NULL,S
495,0,3,"Stanley, Mr. Edward Roland",male,21.0,0,0,A/4 45380,8.05,NaN,S
774,0,3,"Elias, Mr. Dibo",male,29.0,0,0,2674,7.225,NaN,C
160,0,3,"Sage, Master. Thomas Henry",male,5.0,8,2,CA. 2343,69.55,NaN,S
396,0,3,"Johansson, Mr. Erik",male,22.0,0,0,350052,7.7958,NaN,S
47,0,3,"O'Driscoll, Miss. Bridget",female,27.0,0,0,14311,7.75,NaN,Q
216,1,1,"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")",female,48.0,1,0,PC 17485,56.9292,E36,C
412,0,3,"Hart, Mr. Henry",male,28.0,1,1,394140,16.7,,S
400,1,2,"Troutt, Miss. Edwina Celia ""Winnie""",female,27.0,0,0,240929,12.65,NaN,S
42,0,2,"Turpin, Mr. William John Robert",male,29.0,1,0,11668,21.0,NaN,S
94,0,3,"Dean, Miss. Elizabeth Gladys Millvina""""",female,0.17,1,2,C.A. 2315,20.575,NaN,"S"""
55,0,1,"Ostby, Mr. Engelhart Cornelius",male,65.0,0,1,113509,61.9792,B30,C
240,0,2,"Hunt, Mr. George Henry",male,33.0,0,0,SCO/W 1585,12.275,NaN,S
383,0,3,"Tikkanen, Mr. Juho",male,32.0,0,0,STON/O 2. 3101293,7.925,NaN,S
369,1,1,"Aubart, Mme. Leontine Pauline",female,24.0,0,0,PC 17477,69.3,B35,C
288,1,2,"Hosono, Mr. Masabumi",male,42.0,0,0,237798,13.0,None,S
427,1,2,"Phillips, Miss. Kate Florence (""Mrs Kate Louise Phillips Marshall"")",female,19.0,0,0,250655,26.0,NaN,S
302,0,3,"Johnson, Mr. William Cahoone Jr",male,19.0,0,0,LINE,0.0,NaN,S
711,0,3,"""Karlsson, Mr. Nils August""",male,22.0,0,0,350053,7.7958,NaN,S
289,1,2,"Hosono, Mr. Masabumi",Male,42.0,0,0,237798,13.0,None,S
213,0,3,"Perkin, Mr. John Henry",male,22.0,0,0,A/5 21174,7.2500,NaN,S
162,1,2,"Watt, Mrs. James (Elizabeth ""Bessie"" Inglis Milne)",Female,40.0,0,0,C.A. 33595,15.75,NaN,S
53,1,1,"Harper, Mrs. Henry Sleeper (Myna Haxtun)",female,49.0,1,0,PC 17572,76.7292,D33,C
170,0,3,"Ling, Mr. Lee",male,28.0,0,0,1601,56.4958,NaN,S
204,0,3,"Youseff, Mr. Gerious",male,45.5,0,0,2628,7.225,NaN,C
596,0,2,"Chapman, Mr. Charles Henry",male,52.0,0,0,248731,13.5,NaN,S
239,0,2,"Pengelly, Mr. Frederick William",male,19.0,0,0,28665,10.5,NaN,S
187,1,3,"O'Brien, Mrs. Thomas (Johanna ""Hannah"" Godfrey)",female,26.0,1,0,370365,15.5,NaN,Q
246,0,1,"Minahan, Dr. William Edward",male,44.0,2,0,19928,90.0,C78,Q
596,0,3,"Van Impe, Mr. Jean Baptiste",male,36.0,1,1,345773,24.15,NaN,S
114,0,3,"Jussila, Miss. Katriina",female,20.0,1,0,4136,9.825,NaN,S
64,0,1,"Stewart, Mr. Albert A",male,64.0,0,0,113054,30.5,A5,S
139,0,3,"Osen, Mr. Olaf Elon",male,16.0,0,0,7534,9.2167,NaN,S
350,0,1,"Aubart, Mme. Leontine Pauline",female,24.0,0,0,PC 17477,69.3,B35,C
791,0,2,"Gaskell, Mr. Alfred",male,16.0,0,0,239865,26.0,NaN,S
293,0,2,"Levy, Mr. Rene Jacques",male,36.0,0,0,SC/Paris 2163,12.875,D38,C
817,0,3,"Heininen, Miss. Wendla Maria",female,23.0,0,0,STON/O2. 3101290,7.925,NaN,S
145,0,2,"Andrew, Mr. Edgardo Samuel",male,18.0,0,0,231945,11.5,None,S
860,0,3,"Razi, Mr. Raihed",male,30.0,0,0,2629,7.2292,NaN,C
36,0,3,"Mamee, Mr. Hanna",male,20.0,0,0,2677,7.2292,None,C
501,0,3,"Calic, Mr. Petar",male,17.0,0,0,315086,8.6625,,S
855,0,3,"Abbing, Mr. Anthony",male,42.0,0,0,C.A. 5547,7.55,NaN,S
28,0,1,"Fortune, Mr. Charles Alexander",male,19.0,3,2,19950,263.0,C23 C25 C27,S
85,1,2,"Ilett, Miss. Bertha",female,17.0,0,0,SO/C 14885,10.5,NaN,S
11,1,3,"Sandstrom, Miss. Marguerite Rut",female,4.0,1,1,PP 9549,16.7,G6,S
470,1,3,"Baclini, Miss. Helene Barbara",female,0.75,2,1,2666,19.2583,NaN,C
376,1,3,"Palsson, Miss. Stina Viola",female,3.0,3,1,349909,21.075,NaN,S
238,1,2,"Collyer, Miss. Marjorie ""Lottie"" Catherine",female,8.0,0,2,C.A. 31921,26.25,NaN,S
238,1,2,"Collett, Mr. Sidney C Stuart",male,24.0,0,0,28034,10.5,nan,S
34,0,2,"Wheadon, Mr. Edward H",male,66.0,0,0,C.A. 24579,10.5,nan,S
38,0,3,"Cann, Mr. Ernest Charles",male,21.0,0,0,A./5. 2152,8.05,NaN,S
575,0,3,Rush Mr. Alfred George John,male,16.0,0,0,A/4. 20589,8.05,nan,S
619,0,3,"Stahelin-Maeglin, Dr. Max",male,32.0,0,0,SC/AH Basle 541,13.7917,D,C
148,0,3,"Ford, Miss. Robina Maggie ""Ruby""",female,9.0,2,2,W./C. 6608,34.375,NaN,S
348,1,3,"Coutts, Master. William Loch ""William""",male,3.0,1,1,C.A. 37671,15.9,NaN,S
816,0,3,"Heininen, Miss. Wendla Maria",female,23.0,0,0,STON/O2. 3101290,7.925,NaN,S
40,1,3,"Turcinovic, Mr. Stjepan",male,36.0,0,0,349247,7.8958,NaN,S
855,0,3,"Aks, Mrs. Sam (Leah Rosen)",female,18.0,0,1,392091,9.35,NaN,S
297,1,1,"Allison, Miss. Helen Loraine",female,2.0,1,2,113781,151.55,C22 C26,S
19,0,3,"Vander Planke, Mr. Julius",male,31.0,1,0,345763,18.0,NaN,S
300,0,3,"Kelly, Mr. James",male,35.0,0,0,330911,7.8292,,Q
340,0,1,"Blackwell, Mr. Stephen Weart",male,45.0,0,0,113784,35.5,T,S
856,1,1,"Wick, Miss. Mary Natalie",female,31.0,1,1,36928,164.8667,nan,S
797,1,3,"Osman, Mrs. Mara",female,31.0,0,0,349244,8.6833,NaN,C
424,0,3,"Danbom, Mr. Ernst Gilbert",male,34.0,1,1,347080,14.4,NaN,S
21,0,2,"Fynney, Mr. Joseph J",male,35.0,0,0,239865,26.0,NaN,S
246,0,1,"Minahan, Dr. William Edward",male,44.0,2,0,19928,90.0,C78,Q
459,0,2,"Toomey, Miss. Ellen",female,50.0,0,0,F.C.C. 13531,10.5,null,S
76,0,3,"Moen, Mr. Sigurd Hansen",male,25.0,0,0,348123,7.65,NaN,S
689,0,3,"Fischer, Mr. Eberhard Thelander",male,18.0,0,0,350036,7.7958,NaN,S
734,0,2,"Berriman, Mr. William John",male,23.0,0,0,28425,13.0,NaN,S
69,1,3,"Chapman, Mr. Charles Henry",male,38.0,1,0,349251,7.8958,NaN,S
299,1,1,"Saalfeld, Mr. Adolphe",male,47.0,0,0,PC 17318,25.925,NULL,S
424,0,3,"Rosblom, Mr. Viktor Richard",male,18.0,1,1,370129,20.2125,NaN,S
116,0,3,"Pekoniemi, Mr. Edvard",male,21.0,0,0,STON/O 2. 3101294,7.925,NaN,S
180,0,3,"Leonard, Mr. Lionel",male,36.0,0,0,LINE,0.0,NaN,S
758,0,3,"O'Leary, Miss. Hanora ""Norah""",female,16.0,0,0,330919,7.8292,,Q
313,0,3,"Hendekovic, Mr. Ignjac",male,28.0,0,0,349243,7.8958,NaN,S
37,1,3,"Mamee, Mr. Hanna",male,0.0,0,0,2677,7.2292,,C
844,0,3,"Lemberopolous, Mr. Peter L",male,34.5,0,0,2683,6.4375,NaN,C
407,0,3,"Widegren, Mr. Carl/Charles Peter",male,51.0,0,0,347064,7.75,NaN,S
521,0,3,"Vovk, Mr. Janko",male,22.0,0,0,349252,7.8958,?,S
868,0,3,"van Melkebeke, Mr. Philemon",male,NaN,0,0,345777,9.5,NaN,S
247,0,3,"Lenz, Mr. Emil",male,19.0,0,0,A/5 21172,7.25,,S
221,1,1,"Baxter, Mr. Quigg Edmond",male,24.0,0,1,113043,28.5,C124,S
761,0,3,"Garfirth, Mr. John",male,0.0,0,0,358585,14.5,NaN,S
202,0,3,"Sage, Mr. Frederick",male,nan,8,2,CA. 2343,69.55,nan,S
137,0,1,"Futrelle, Mr. Jacques Heath",male,37.0,1,0,113803,53.1,C123,S
423,0,3,"Zimmerman, Mr. Leo",male,29.0,0,0,315082,7.875,NaN,S
53,1,1,"Harper, Mrs. Henry Sleeper (Myna Haxtun)",female,49.0,1,0,PC 17572,76.7292,D33,C
341,1,1,"Fortune, Miss. Alice Elizabeth",female,24.0,3,2,19950,263.0,C23 C25 C27,S
598,0,3,"Johnson, Mr. Alfred",male,49.0,0,0,LINE,0.0,NaN,S
838,1,3,"Chip, Mr. Chang",male,32.0,0,0,1601,56.4958,NaN,S
478,0,2,"Lefebre, Miss. Jeannie",female,8.0,3,1,CA 34260,10.5,F33,S
395,0,3,"Jansson, Mr. Carl Olof",male,21.0,1,0,350034,7.7958,NaN,S
504,0,3,"Laitinen, Miss. Kristina Sofia",female,37.0,0,0,4135,9.5875,NaN,S
67,1,2,"Nye, Mrs. (Elizabeth Ramell)",female,29.0,0,0,C.A. 29395,10.5,NaN,S
27,0,3,"Emir, Mr. Farred Chehab",male,26.0,0,0,2631,7.225,NaN,C
43,0,3,"Kraeff, Mr. Theodor",male,null,0,0,349253,7.8958,null,C
460,0,3,"O'Connor, Mr. Maurice",male,17.0,0,0,371060,7.75,NaN,Q
758,0,3,"O'Leary, Miss. Hanora ""Norah""",female,16.0,0,0,330919,7.8292,,Q
801,0,2,"Ponesell, Mr. Martin",male,34.0,0,0,250647,13.0,NaN,S
106,0,3,"Salkjelsvik, Miss. Anna Kristine",female,21.0,0,0,343120,7.65,NaN,S
720,0,3,"Johnson, Mr. Malkolm Joackim",male,33.0,0,0,347062,7.775,NaN,S
798,0,3,Ibrahim Shawah,male,30.0,0,0,2685,7.2292,NaN,C
46,0,3,"Rogers, Mr. William John",male,0.0,0,0,S.C./A.4. 23567,8.05,nan,S
817,0,3,"Heininen, Miss. Wendla Maria",female,23.0,0,0,STON/O2. 3101290,7.925,,S
388,0,3,"Palsson, Miss. Torborg Danira",female,8.0,3,1,349909,21.075,NaN,S
688,0,3,"Dakic, Mr. Branko",male,19.0,0,0,349228,10.1708,NaN,S
631,1,1,"Barkworth, Mr. Algernon Henry Wilson",male,80.0,0,0,27042,30.0,A23,S
29,1,3,"O'Dwyer, Miss. Ellen ""Nellie""",female,24.0,0,0,330959,7.8792,NaN,Q
156,0,1,"Williams, Mr. Charles Duane",male,51.0,0,1,PC 17597,61.3792,NaN,C
791,0,3,"Keane, Mr. Andrew ""Andy""",male,23.0,0,0,12460,7.75,NaN,Q
21,0,2,"Fynney, Mr. Joseph J",male,35.0,0,0,239865,26.0,NaN,S
663,0,3,"Coleff, Mr. Peju",male,36.0,0,0,349210,7.4958,NA,S
68,0,3,"Crease, Mr. Ernest James",male,19.0,0,0,S.P. 3464,8.1583,NaN,S
109,1,3,"Romaine, Miss. Alice",female,24.0,0,0,250655,26.0,?,S
356,0,3,"Vanden Steen, Mr. Leo Peter",male,28.0,0,0,345783,9.5,NaN,S
831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15.0,1,0,2659,14.4542,NaN,C
108,1,3,"Moss, Mr. Albert Johan",male,29.0,0,0,312991,7.775,NaN,S
130,0,3,"Ekstrom, Mr. Johan",male,45.0,0,0,347061,6.975,NaN,S
40,1,3,"Nicola-Yarred, Miss. Jamila",female,14.0,1,0,2651,11.2417,NaN,C
139,0,3,"Osen, Mr. Olaf Elon",male,16.0,0,0,7534,9.2167,NaN,S
630,0,3,"O'Connell, Mr. Patrick D",male,28.0,0,0,334912,7.7333,NaN,Q
431,1,1,"Bjornstrom-Steffansson, Mr. Mauritz Hakan",male,28.0,0,0,110564,26.55,C52,S
536,0,1,"Butt, Major. Archibald Willingham",male,45.0,0,0,113050,26.55,B38,S
303,0,3,"Johnson, Mr. William Cahoone Jr",male,19.0,0,0,LINE,0.0,NaN,S
128,1,3,"Madsen, Mr. Fridtjof Arne",male,24.0,0,0,C 17369,7.1417,NaN,S
432,1,2,"Harper, Mrs. Henry Sleeper (Myna Haxtun)",female,49.0,1,0,248727,33.0,nan,S
415,1,3,"Sundman, Mr. Johan Julian",male,44.0,0,0,STON/O 2. 3101269,7.925,NaN,S
326,0,3,"Nysveen, Mr. Johan Hansen",male,61.0,0,0,345364,6.2375,NaN,S
276,0,2,"Mallet, Mr. Albert",male,31.0,1,1,233866,13.0,NaN,S
238,1,2,"Collyer, Miss. Marjorie ""Lottie""",female,8.0,0,2,C.A. 31921,26.25,NaN,S
832,1,2,"Richards, Master. George Sibley",male,0.83,1,1,29106,18.75,None,S
755,1,2,"Herman, Miss. Kate",female,24.0,1,2,220845,65.0,NaN,S
635,0,3,"Skoog, Miss. Mabel",female,9.0,3,2,347088,27.9,NaN,S
43,0,3,"Kraeff, Mr. Theodor",male,NULL,0,0,349253,7.8958,NULL,C
637,0,1,"LeRoy, Miss. Bertha",female,30.0,0,0,PC 17761,106.425,C86,C
621,0,3,"Yasbeck, Mr. Antoni",male,27.0,1,0,2659,14.4542,nan,C
313,0,3,"Hendekovic, Mr. Ignjac",male,28.0,0,0,349243,7.8958,NaN,S
615,0,3,"Brocklebank, Mr. William Alfred",male,35.0,0,0,364512,8.05,NaN,S
874,0,3,"Vander Cruyssen, Mr. Victor",male,47.0,0,0,345765,9.0,NaN,S
524,0,3,"Elias, Mr. Joseph Jr",male,17.0,1,1,2690,7.2292,NaN,C
734,0,2,"Berriman, Mr. William John",male,23.0,0,0,28425,13.0,NaN,S
574,1,1,"Flynn, Mr. John Irwin(""Irving"")",male,36.0,0,0,PC 17474,26.3875,E25,S
342,0,2,"Collander, Mr. Erik Gustaf",male,28.0,0,0,248740,13.0,nan,S
512,1,3,"Webber, Miss. Susan",female,32.0,0,0,266554,13.0,NaN,S
285,0,3,"Abbing, Mr. Anthony",male,42.0,0,0,C.A. 5547,7.55,NaN,S
814,0,3,"Andersson, Miss. Erna Alexandra",female,17.0,4,2,3101281,7.925,NA,S
468,0,1,"Smart, Mr. John Montgomery",male,56.0,0,0,113792,26.55,NaN,S
402,0,3,"Adams, Mr. John",male,26.0,0,0,341826,8.05,nan,S
858,1,3,"Daly, Mr. Peter Denis",male,51.0,0,0,36864,7.75,NaN,Q
774,0,3,"Elias, Mr. Dibo",male,28.0,0,0,2674,7.225,None,C
356,0,3,"Vanden Steen, Mr. Leo Peter",male,28.0,0,0,345783,9.5,NaN,S
140,0,1,"Giglio, Mr. Victor",male,24.0,0,0,PC 17593,79.2,B86,C
831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15.0,1,0,2659,14.4542,NaN,C
108,1,3,"""Moss, Mr. Albert Johan""",male,29.0,0,0,312991,7.775,NaN,S
246,0,1,"Minahan, Dr. William Edward",male,44.0,2,0,19928,90.0,C78,Q
276,0,2,"Mallet, Mr. Albert",male,31.0,1,1,233866,13.0,NaN,S
204,0,3,"Youseff, Mr. Gerious",male,45.5,0,0,2628,7.225,NaN,C
469,0,3,"Smart, Mr. John Montgomery",male,56.0,0,0,373129,20.525,NaN,S
315,1,1,"Spedden, Mrs. Frederic Oakley (Margaretta Corning Stone)",female,40.0,1,1,16966,134.5,E34,C
371,0,3,"Badman, Mr. Albert",male,22.0,0,0,A/4 31416,8.05,NaN,S
51,0,3,"Panula, Master. Juha Niilo",male,7.0,4,1,3101295,39.6875,NaN,S
559,1,2,"Naneff, Miss. Mabel",female,14.0,1,0,11755,39.6,A16,C
676,0,3,"Edvardsson, Mr. Gustaf Hjalmar",male,18.0,0,0,349912,7.775,NaN,S
325,0,3,"Sage, Mr. George John Jr",male,20.0,8,2,CA. 2343,69.55,NaN,S
543,1,2,"Beane, Mr. Edward",male,32.0,1,0,2908,26.0,NaN,S
8,0,3,"Palsson, Master. Gosta Leonard",male,2.0,3,1,349909,21.075,?,S
354,0,3,"Arnold-Franchi, Mrs. Josef (Josefine Franchi)",female,18.0,1,0,349237,17.8,NaN,S
389,0,2,"Lehmann, Miss. Bertha",female,17.0,0,0,SC 1748,12.0,None,C
759,0,3,"Theobald, Mr. Thomas Leonard",male,34.0,0,0,363294,8.05,nan,S
833,0,3,"Saad, Mr. Amin",male,25.0,0,0,2671,7.2292,,C
309,1,1,"Wick, Miss. Mary Natalie",female,31.0,0,2,36928,164.8667,C7,S
19,0,3,"Vander Planke, Mr. Julius",male,31.0,1,0,345763,18.0,NaN,S
774,0,3,"Elias, Mr. Dibo",male,28.0,0,0,2674,7.225,NaN,C
701,1,1,"Astor, Mrs. John Jacob (Madeleine Talmadge Force)",female,18.0,1,0,PC 17757,227.525,C62 C64,C
803,1,1,"Carter, Master. William Thornton II",male,11.0,1,2,113760,120.0,B96 B98,S
76,0,3,"Moen, Mr. Sigurd Hansen",male,25.0,0,0,348123,7.65,NaN,S
601,1,2,"Jacobsohn, Mr. Sidney Samuel",male,42.0,1,0,243847,27.0,NaN,S
420,0,3,"Gheorgheff, Mr. Stanio",male,0.0,0,0,349254,7.8958,NaN,C
678,0,3,"Lundin, Miss. Olga Elida",female,23.0,0,0,347469,7.8542,NaN,S
155,0,3,"Olsen, Mr. Ole Martin",male,0.0,0,0,Fa 265302,7.3125,NaN,S
428,0,3,"Flynn, Mr. James",male,28.0,0,0,364851,7.75,NaN,Q
110,0,1,"Porter, Mr. Walter Chamberlain",male,47.0,0,0,110465,52.0,C110,S
163,0,3,"Bengtsson, Mr. John Viktor",male,26.0,0,0,347068,7.775,NaN,S
69,1,3,"Andersson, Miss. Erna Alexandra",female,17.0,4,2,3101281,7.925,NaN,S
193,1,3,"""Navratil, Master. Michel M""",male,3.0,1,1,230080,26.0,NaN,S
248,1,2,"Hamalainen, Mrs. William (Anna)",female,24.0,0,2,250649,14.5,NaN,S
617,0,3,"Danbom, Mr. Ernst Gilbert",male,34.0,1,1,347080,14.4,NaN,S
251,0,3,"Reed, Mr. James George",male,0.0,0,0,362316,7.25,,S
775,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18.0,0,0,347078,7.75,nan,S
208,1,3,"Bissette, Miss. Amelia",female,35.0,0,0,364849,7.75,NaN,Q
238,1,2,"Collyer, Miss. Marjorie ""Lottie""",female,8.0,0,2,C.A. 31921,26.25,NaN,S
116,0,3,"Pekoniemi, Mr. Edvard",male,21.0,0,0,STON/O 2. 3101294,7.925,NaN,S
609,1,2,"Lobb, Mr. William Arthur",male,30.0,1,0,A/5. 3336,16.1,NaN,S
508,1,1,"Bradley, Mr. George (""George Arthur Brayton"")",male,42.0,0,0,111427,26.55,null,S
201,0,3,"Sage, Mr. Douglas Bullen",male,18.0,8,2,CA. 2343,69.55,NaN,S
697,1,3,"Kelly, Mr. James",male,44.0,0,0,363592,8.05,NaN,S
76,0,3,"Moen, Mr. Sigurd Hansen",male,25.0,0,0,348123,7.65,F G73,S
208,1,3,"Albimona, Mr. Nassef Cassem",male,26.0,0,0,2699,18.7875,NaN,C
757,0,3,"Carlsson, Mr. August Sigfrid",male,28.0,0,0,350042,7.7958,NaN,S
78,0,3,"Moutal, Mr. Rahamin Haim",male,28.0,0,0,C 17369,7.2292,,C
746,0,3,"""Abbott, Mr. Rossmore Edward""",male,16.0,1,1,C.A. 2673,20.25,nan,S
399,0,2,"Pain, Dr. Alfred",male,23.0,0,0,244278,10.5,NaN,S
544,1,2,"Beane, Mr. Edward",male,32.0,1,0,2908,26.0,NaN,S
