PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked
245,0,3,"""Attalah, Mr. Sleiman""",male,30.0,0,0,"""2694""",7.225,"""""",C
273,0,3,"""Miss. Helmina Josefina Nilsson""",female,26.0,0,0,"""347066""",7.775,"""""","""S"""
439,0,2,"""Kvillner, Mr. Johan Henrik Johannesson""",male,31.0,0,0,"""C.A. 18723""",10.5,"""""","""S"""
467,0,2,"""Lingane, Mr. John""",male,61,0,0,235509,12.35,NaN,Q
271,1,3,"""Tornquist, Mr. William Henry""",male,25,0,0,"""LINE""",0,"""""",S
375,0,3,"""Ford, Mrs. Edward (Margaret Ann Watson)""",female,48.0,1,3,W./C. 6608,34.375,NaN,S
432,1,3,"""Thorneycroft, Mrs. Percival (Florence Kate White)""",female,23,1,0,"""376564""",16.1,"""""",S
217,0,2,"""Jacobsohn, Mr. Sidney Samuel""",male,42.0,1,0,"""243847""",27.0,"""""",S
587,0,3,"""Olsson, Miss. Elina""",female,22,0,0,3101265,9.8417,"""""",S
102,0,3,"""O'Dwyer, Miss. Ellen 'Nellie'""",female,24,0,0,330958,7.8792,"""""",Q
332,0,1,"""Partner, Mr. Austen""",male,45.5,0,0,"""113043""",28.5,C124,S
223,0,3,"""Green, Mr. George Henry""",male,51,0,0,"""21440""",8.0500,"""""",S
259,1,2,"""Parrish, Mrs. (Lutie Davis)""",female,50,0,1,"""230433""",26.0,"""""",S
267,0,3,"""Panula, Mr. Ernesti Arvid""",male,16.0,4,1,"""3101295""",39.6875,"""""","""S"""
87,0,3,"""Ford, Mr. William Neal""",male,16.0,1,3,"""W./C. 6608""",34.375,"""""",S
173,1,3,"""Johnson, Miss. Eleanor Ileen""",female,1,1,1,"""347742""",11.1333,"""""",S
463,0,1,"""Gee, Mr. Arthur H""",male,47.0,0,0,111320,38.5,E63,S
368,1,3,"""Sage, Miss. Stella Anna""",female,NaN,8,2,"""CA. 2343""",69.55,NaN,S
548,1,2,"""Padro y Manent, Mr. Julian""",male,27.0,0,0,SC/PARIS 2146,13.8625,"""""",C
342,1,2,"""Collander, Mr. Erik Gustaf""",male,28.0,0,0,"""248740""",13.0,"""""",S
371,1,1,"""Bishop, Mrs. Dickinson H (Helen Walton)""",female,19.0,1,0,11967,91.0792,B49,C
552,1,2,"""Sharp, Mr. Percival James R""",male,27,0,0,"""244358""",26.0,"""""",S
307,1,1,"""Fleming, Miss. Margaret""",female,30.0,0,0,PC 17485,56.9292,E36,C
327,1,2,"""Ball, Mrs. (Ada E Hall)""",female,36.0,0,0,28551,13.0,D37,S
582,0,2,"""Slabenoff, Mr. Petco""",male,42,0,0,"""349214""",13.0,"""""",S
286,0,3,"""de Mulder, Mr. Theodore""",male,30.0,0,0,"""345774""",9.5,"""""",S
237,1,3,"""McGowan, Miss. Anna""",female,15,0,0,330923,8.0292,"""""",Q
135,1,2,"""Berriman, Mr. William John""",male,23.0,0,0,"""28425""",13.0,"""""",S
431,1,1,"""Bjornstrom-Steffansson, Mr. Mauritz Hakan""",male,28.0,0,0,"""110564""",26.55,C52,S
145,0,2,"""Andrew, Mr. Edgardo Samuel""",male,18,0,0,231945,11.50,,S
483,0,3,"""Nikola, Mr. Tom""",male,39.0,0,0,349218,7.8958,"""""",S
42,0,2,"""Turpin, Mr. William John Robert""",male,29.0,1,0,"""11668""",21.00,"""""",S
247,1,3,"""Lindahl, Miss. Agda Thorilda Viktoria""",female,25,0,0,347071,7.775,"""""",S
253,0,1,"""Stead, Mr. William Thomas""",male,62.0,0,0,"""113514""",26.55,C87,S
138,0,3,"""Osen, Mr. Olaf Elon""",male,16.0,0,0,"""7534""",9.2167,"""""","""S"""
351,0,3,"""Odahl, Mr. Nils Martin""",male,23,0,0,"""7267""",9.225,"""""",S
151,0,2,"""Hickman, Mr. Stanley George""",male,21.0,2,0,"""S.O.C. 14879""",73.5,"""""",S
342,1,1,"""Fortune, Miss. Alice Elizabeth""",female,24,3,2,19950,263.0000,C23 C25 C27,S
293,0,2,"""Levy, Mr. Rene Jacques""",male,36.0,0,0,"""SC/Paris 2163""",12.875,D,C
373,0,3,"""Beavan, Mr. William Thomas""",male,19,0,0,"""323951""",8.05,"""""","""S"""
231,1,3,"""Larsson, Mr. Bengt Edvin""",male,29.0,0,0,347067,7.775,NaN,S
224,0,3,"""Nenkoff, Mr. Christo""",male,NaN,0,0,349234,7.8958,NaN,S
458,1,2,"""Kenyon, Mrs. Frederick R (Marion)""",female,31.0,1,0,"""17464""",51.8625,E31,S
327,1,2,"""Ball, Mrs. (Ada E Hall)""",female,36.0,0,0,28551,13.0,D,S
534,0,3,"""Sage, Mr. George John Jr""",male,NaN,8,2,"""CA. 2343""",69.55,NaN,S
564,0,3,"""Simmons, Mr. John""",male,27,0,0,A/4 48871,8.05,"""""",S
346,1,2,"""Brown, Miss. Amelia""",female,24,0,0,"""248733""",13.0,"""""",S
569,0,3,"""Palsson, Mrs. Nils (Alma Cornelia Berglund)""",female,29,0,4,349909,21.075,NaN,S
244,0,3,"""O'Brien, Mr. Timothy""",male,22.0,0,0,330932,7.7500,NaN,Q
547,1,2,"""Padro y Manent, Mr. Julian""",male,27.0,0,0,SC/PARIS 2146,13.8625,NaN,C
247,0,3,"""Lindblom, Miss. Augusta Charlotta""",female,45.0,0,0,"""347073""",7.75,"""""",S
331,1,1,"""Beckwith, Mrs. Richard Leonard (Sallie Monypeny)""",female,47,1,1,11751,52.5542,D35,S
746,0,3,"""Abbott, Mr. Rossmore Edward""",male,16.0,1,1,"""C.A. 2673""",20.25,"""""",S
435,0,3,"""Ford, Mr. William Neal""",male,16.0,1,3,"""W./C. 6608""",34.375,NaN,S
87,0,3,"""Ford, Mr. William Neal""",male,16.0,1,3,W./C. 6608,34.375,,S
431,1,1,"""Bjornstrom-Steffansson, Mr. Mauritz Hakan""",male,28,0,0,110564,26.55,C52,S
462,0,3,"""Morley, Mr. William""",male,34.0,0,0,"""364506""",8.05,"""""",S
123,0,3,"""Bengtsson, Mr. John Viktor""",male,26,0,0,347068,7.775,"""""",S
148,0,3,"""Ford, Miss. Robina Maggie 'Ruby'""",female,9,2,2,W./C. 6608,34.375,NaN,S
356,1,1,"""Bowerman, Miss. Elsie Edith""",female,22.0,0,1,"""113505""",55.0,E33,S
372,0,3,"""Wiklund, Mr. Karl Johan""",male,21.0,1,0,"""3101267""",6.4958,NaN,S
276,1,1,"""Andrews, Miss. Kornelia Theodosia""",female,63.0,1,0,13502,77.9583,D7,S
42,0,3,"""Kraeff, Mr. Theodor""",male,NaN,0,0,"""349253""",7.8958,NaN,C
346,1,2,"Brown, Miss. Amelia ""Mildred""",female,24.0,0,0,248733,13.0,F33,S
547,0,2,"Padro y Manent, Mr. Julian",male,27,0,0,SC/PARIS 2146,13.8625,,C
387,1,3,"""Miss. Agnes McCoy""",female,28.0,2,0,"""367226""",23.25,"""""","""Q"""
372,0,3,"""Wiklund, Mr. Jakob Alfred""",male,18,1,0,"""3101267""",6.4958,"""""",S
243,0,2,"""Gaskell, Mr. Alfred""",male,16.0,0,0,239865,26.0,"""""",S
384,0,3,"""Williams, Mr. Howard Hugh""",male,28.0,0,0,"""A/5 2466""",8.05,"""""",S
431,1,1,"""Bjornstrom-Steffansson, Mr. Mauritz Hakan""",male,28.0,0,0,110564,26.5500,C52,S
87,0,3,"""Ford, Mr. William Neal""",male,16.0,1,3,"""W./C. 6608""",34.375,"""""",S
384,1,3,"""Levy, Mr. Rene Jacques""",male,36.0,0,0,"""A/5 21173""",7.25,"""""",S
264,0,1,"""Harrison, Mr. William""",male,40,0,0,"""112059""",0,B94,S
381,1,3,"""Nakid, Miss. Maria (""Mary"")""",female,1.0,0,2,2653,15.7417,"""""",C
342,1,2,"""Fortune, Miss. Alice Elizabeth""",female,24.0,3,2,19950,263.0,C23 C25 C27,S
34,0,2,"""Wheadon, Mr. Edward H""",male,66.0,0,0,C.A. 24579,10.5,NaN,S
514,0,3,"""Andreasson, Mr. Paul Edvin""",male,20,0,0,"""347466""",7.8542,"""""",S
372,0,3,"""Wiklund, Mr. Jakob Alfred""",male,18,1,0,"""3101267""",6.4958,"""""",S
526,1,3,"""Farrell, Miss. Katie""",female,24.0,0,0,"""330972""",7.8792,"""""","""Q"""
83,1,3,"""McDermott, Miss. Brigdet Delia""",female,NaN,0,0,330932,7.7875,NaN,Q
183,0,3,"""Asplund, Master. Clarence Gustaf Hugo""",male,9,4,2,"""347077""",31.3875,"""""",S
245,0,2,"""Attalah, Mr. Sleiman""",male,30.0,0,0,"""2694""",7.225,"""""",C
285,0,3,"""Mr. William Henry Allen""",male,35,0,0,"""A/5 21171""",7.25,"""""",S
328,1,2,"""Ball, Mrs. (Ada E. Hall)""",female,36,0,0,28551,13.0,D,S
342,1,2,"""Miss. Alice Brown""",female,24,0,0,"""248733""",13.0,F33,S
329,1,2,"""Slayter, Miss. Hilda Mary""",female,30.0,0,0,"""234818""",12.35,"""""",Q
127,0,3,"""McMahon, Mr. Martin""",male,NaN,0,0,370372,7.75,NaN,Q
317,0,3,"""Moran, Miss. Bertha""",female,NaN,1,0,"""371110""",24.15,NaN,Q
246,0,1,"""Minahan, Dr. William Edward""",male,44,2,0,19928,90.0,C78,S
201,0,3,"""Vande Walle, Mr. Nestor Cyriel""",male,28.0,0,0,"""345770""",9.5,"""""",S
126,1,3,"""Nicola-Yarred, Master. Elias""",male,12,1,0,"""2651""",11.2417,"""""","""C"""
245,0,3,"""Doling, Mr. John Thorpe""",male,32.0,1,0,"""A/5 21173""",7.25,"""""",S
431,1,1,"""Bjornstrom-Steffansson, Mr. Mauritz Hakan""",male,28.0,0,0,110564,26.55,C52,S
892,0,3,"""Doe, Mr. John""",male,34.5,0,0,"""W. 3809""",7.8292,"""""","""Q"""
582,0,2,"""Downton, Mr. William James""",male,54.0,0,0,"""28403""",26.0,null,S
427,1,2,"""Clarke, Mrs. Charles V (Ada Maria Winfield)""",female,28.0,1,0,2003,26.0,NaN,S
293,0,2,"""Levy, Mr. Rene Jacques""",male,36.0,0,0,"""SC/Paris 2163""",12.875,D,C
342,1,2,"""Collander, Mr. Erik Gustaf""",male,28.0,0,0,"""248740""",13.0,"""""",S
329,1,2,"""Ball, Mrs. (Ada E. Hall)""",female,36.0,0,0,28551,13.0,D,S
672,0,1,"""Davidson, Mr. Thornton""",male,31.0,1,0,"""F.C. 12750""",52.0,B71,S
422,0,3,"""Charters, Mr. David""",male,21.0,0,0,A/5. 13032,7.7333,"""""",Q
536,1,2,"""Hart, Miss. Eva Miriam""",female,7.0,0,2,F.C.C. 13529,26.25,,S
102,0,3,"""Petroff, Mr. Pastcho (""""Pentcho"""")""",male,NaN,0,0,349215,7.8958,NaN,S
592,1,2,"""Duff Gordon, Lady. (Lucille Christiana Sutherland) ('Mrs Morgan')""",female,48.0,1,0,11755,39.6,A20,C
231,1,3,"""Smith, Miss. Jane""",female,28.0,0,0,"""3842""",7.25,"""""",S
435,1,3,"""Peters, Miss. Katie""","""female""",28.0,0,0,"""330935""",8.1375,"""""","""Q"""
217,1,3,"""Johnson, Miss. Eleanor Ileen""",female,1,1,1,"""347742""",11.1333,"""""","""S"""
105,0,3,"""Gustafsson, Mr. Anders Vilhelm""",male,37,2,0,3101276,7.925,"""""",S
352,0,3,"""Odahl, Mr. Nils Martin""",male,23,0,0,"""7267""",9.225,"""""",S
273,0,2,"""Mellinger, Mr. Julius (Alexander)""",male,30.0,0,1,250652,19.5,"""""",S
647,1,1,"""Simonius-Blumer, Col. Oberst Alfons""",male,56.0,0,0,"""13213""",35.5,"""A26""","""C"""
42,0,2,"""Turpin, Mr. William John Robert""",male,29,1,0,"""11668""",21.0,"""""",S
401,0,3,"""Niskanen, Mr. Juha""",male,39,0,0,"""STON/O 2. 3101289""",7.925,"""""",S
342,1,2,"""Collander, Mr. Erik Gustaf""",male,28.0,0,0,"""248740""",13.0,"""""","""S"""
247,0,3,"""Lindblom, Miss. Augusta Charlotta""",female,45.0,0,0,"""347073""",7.75,"""""",S
143,1,3,"""Hakkarainen, Mrs. Pekka Pietari (Elin Matilda Dolck)""",female,24.0,1,0,"""STON/O2. 3101279""",15.85,"""""",S
543,0,3,"""Andersson, Miss. Sigrid Elisabeth""",female,11,4,2,347082,31.275,NaN,S
238,1,2,"""Collyer, Miss. Marjorie""",female,8,0,2,"""C.A. 31921""",26.25,NaN,S
573,1,3,"""Kelly, Mr. James""",male,34.5,0,0,330911,7.8292,"""""",Q
342,1,2,"""Collander, Mr. Erik Gustaf""",male,28.0,0,0,248740,13.0,"""""",S
316,1,2,"""Kantor, Mrs. Sinai (Miriam Sternin)""",female,24.0,1,0,244367,26.0,"""""",S
407,0,3,"""Hassan, Mr. Houssein G N""",male,11.0,0,0,"""2695""",7.2292,"""""",C
382,1,3,"""Nakid, Miss. Maria (""""Mary"""")""",female,1.0,0,2,2653,15.7417,"""""",C
248,1,2,"""Hamalainen, Mrs. William (Anna)""",female,24.0,0,2,"""250649""",14.5,"""""",S
342,1,2,"""Collander, Mrs. Erik Gustaf (Alma Cornelia Berglund)""",female,28.0,1,0,248740,26.0,NaN,S
218,1,1,"""Beckwith, Mrs. Richard Leonard (Sallie Monypeny)""",female,47,1,1,11751,52.5542,D35,S
147,0,3,"""Andersson, Mr. August Edvard""",male,27,0,0,"""347082""",7.775,"""""",S
251,0,3,"""Smith, Mr. John""",male,29.0,0,0,A/5 21171,7.25,"""""",S
273,1,2,"""Mellinger, Mrs. Elizabeth (Elizabeth Anne Maidment)""",female,41.0,0,1,"""250644""",19.5,"""""","""S"""
367,1,3,"""Mamee, Mrs. Ernest (Elizabeth Lindsey James)""",female,34.0,0,0,2689,7.2292,NaN,C
583,0,2,"""Mr. William James Downton""",male,54,0,0,28403,26.0,NaN,S
248,1,2,"""Hamalainen, Mrs. William (Anna)""",female,24,0,2,250649,14.5,"""""",S
469,0,3,"""Scanlan, Mr. James""",male,22.0,0,0,36209,7.725,"""""",Q
387,0,3,"""Goodwin, Master. Sidney Leonard""",male,1,5,2,"""CA 2144""",46.9,"""""",S
245,0,3,"""Gustafsson, Mr. Karl Gideon""",male,19,0,0,347069,7.775,"""""",S
173,1,3,"""Johnson, Miss. Eleanor Ileen""",female,1.0,1,1,"""347742""",11.1333,"""""",S
243,0,2,"""Downton, Mr. William James""",male,54,0,0,"""28403""",26,NaN,S
128,1,3,"""O'Connell, Mrs. Patrick D (Margaretta)""",female,28,0,0,371362,7.75,null,Q
324,1,2,"""Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)""",female,22,1,1,248738,29.0,"""""",S
523,1,3,"""Hanna, Mr. Mansour""",male,23.5,0,0,"""2693""",7.2292,NaN,C
387,0,3,"""Johnston, Miss. Catherine Helen""",female,NaN,1,2,W./C. 6607,23.45,NaN,S
508,1,1,"""Bradley, Mr. George""",male,37,0,0,111427,26.55,B22,S
127,0,3,"""McMahon, Mr. Martin""",male,19,0,0,"""370372""",7.75,"""""",Q
153,0,3,"""Gustafsson, Mr. Anders Vilhelm""",male,37,2,0,"""3101276""",7.925,"""""",S
396,0,3,"""Olsson, Miss. Elina""",female,31,0,0,350407,7.8542,"""""",S
327,0,3,"""Nysveen, Mr. Johan Hansen""",male,61.0,0,0,345364,6.2375,"""""",S
283,0,3,"'Dorking, Mr. Edward Arthur'",'male',19.0,0,0,'A/5. 10482',8.05,'','S'
641,0,3,"""Jensen, Mr. Hans Peder""",male,20,0,0,"""350050""",7.8542,"""""","""S"""
438,1,2,"""Richards, Mrs. Sidney (Emily Hocking)""",female,24.0,2,3,"""29106""",18.75,"""""","""S"""
387,0,3,"""Goodwin, Miss. Lillian Amy""",female,16.0,5,2,"""CA 2144""",46.9,NaN,S
846,0,3,"""Abbing, Mr. Anthony""",male,42.0,0,0,"""C.A. 5547""",7.55,"""""",S
302,0,3,"""Kelly, Mr. James""",male,34.5,0,0,363592,8.05,NaN,S
236,0,3,"""Smith, Mr. John""",male,25,0,0,"""A/5 21171""",7.25,NaN,S
248,1,2,"""Hamalainen, Mrs. William (Anna)""",female,24,0,2,250649,14.5,"""""",S
482,0,3,"""Rouse, Mr. Richard Henry""",male,50,0,0,"""A/5 3594""",8.05,"""""",S
314,0,3,"""Hendekovic, Mr. Ignjac""",male,28.0,0,0,"""349243""",7.8958,"""""",S
322,0,3,"""Danoff, Mr. Yoto""",male,27.0,0,0,"""349219""",7.8958,"""""",S
783,0,3,"""Johnston, Mr. Andrew G""",male,NaN,1,2,"""W./C. 6607""",23.45,NaN,S
342,1,2,"""Collander, Mr. Erik Gustaf""",male,28.0,0,0,"""248740""",13.0,"""""",S
354,0,3,"""Yousif, Mr. Wazli""",male,23.0,0,0,"""2647""",7.2250,"""""",C
859,1,3,"""Baclini, Mrs. Solomon (Latifa Qurban)""",female,24.0,0,3,2666,19.2583,"""""",C
112,0,3,"""Zimmerman, Mr. Leo""",male,29.0,0,0,315082,7.8958,"""""",S
523,0,3,"""Johnston, Mr. Andrew G""",male,NaN,1,1,W./C. 6607,23.45,NaN,S
356,0,3,"""Vanden Steen, Mr. Leo Peter""",male,28.0,0,0,"""345783""",9.5,"""""",S
581,1,2,"""Dowdell, Miss. Elizabeth""",female,30.0,0,0,"""C.A. 33111""",10.5,"""""","""S"""
364,0,3,"""Asim, Mr. Adola""",male,35,0,0,"""SOTON/O.Q. 3101310""",7.05,null,S
428,1,2,"""Phillips, Miss. Kate Florence (Mrs Kate Louise Phillips Marshall)""",female,19,0,0,250655,26.0,,S
231,1,1,"""Harris, Mrs. Henry Birkhardt (Irene Wallach)""",female,35,1,0,PC 17582,153.4625,C125,S
248,1,2,"""Hamalainen, Mrs. William (Anna)""",female,24,0,2,250649,14.5,"""""",S
372,0,3,"""Wiklund, Mr. Jakob Alfred""",male,18,1,0,"""3101267""",6.4958,"""""",S
587,0,2,"""Jarvis, Mr. John Denzil""",male,47,0,0,237565,15.0,"""""",S
273,0,2,"""Mellinger, Mr. Allistair""",male,28,0,1,"""230080""",26.0,F2,S
372,0,3,"""Wiklund, Mr. Jakob Alfred""",male,18.0,1,0,"""3101267""",6.4958,"""""",S
261,0,3,"""Smith, Miss. Marion Elsie""",female,24.0,0,0,"""347071""",7.75,"""""",S
389,1,2,"""Lehmann, Miss. Bertha""",female,17.0,0,0,SC 1748,12.0,NaN,C
394,1,2,"""Sandstrom, Miss. Beatrice Irene""",female,1,1,1,231919,23.0,"""""",S
342,0,2,"""Collander, Mr. Erik Gustaf""",male,28.0,0,0,"""248740""",13.0,"""""",S
214,0,3,"""Kiernan, Mr. Philip""",male,22.0,1,0,"""367229""",7.75,"""""",Q
315,1,2,"""Hart, Miss. Eva Miriam""",female,7.0,0,2,"""F.C.C. 13529""",26.25,"""""",S
192,0,2,"""Carbines, Mr. William""",male,19,0,0,"""28424""",13.0,"""""",S
172,0,3,"""Rice, Master. Arthur""",male,4.0,4,1,"""382652""",29.125,"""""",Q
345,0,3,"""Boulos, Miss. Nourelain""",female,9.0,1,1,"""2678""",15.2458,"""""",C
445,1,2,"""Reynaldo, Ms. Encarnacion""",female,28.0,0,0,"""230434""",13.0,"""""",S
347,1,2,"""Davies, Master. John Morgan Jr""",male,8,1,1,"""C.A. 33112""",36.75,"""""","""S"""
139,0,3,"""Osen, Mr. Olaf Elon""",male,16,0,0,7534,9.2167,"""""",S
101,0,3,"""Petranec, Miss. Matilda""",female,28.0,0,0,"""349245""",7.8958,"""""",S
348,1,3,"""Miss. Bridget O'Driscoll""",female,27,0,0,364856,7.75,NaN,Q
33,1,3,"""Glynn, Miss. Mary Agatha""",female,19.0,0,0,"""335677""",7.75,"""""",Q
315,1,2,"""Bartlett, Mr. William Henry""",male,43,0,0,"""248731""",13.5,"""""",S
324,1,2,"""Caldwell, Mrs. Albert Francis (Sylvia Mae Harbaugh)""",female,22.0,1,1,248738,29.0,"""""",S
302,0,2,"""McCrie, Mr. James Matthew""",male,30.0,0,0,"""233478""",13.0,"""""",S
321,0,3,"""Dennis, Mr. Samuel""",male,22,0,0,"""A/5 21172""",7.25,"""""",S
273,1,2,"""Mellinger, Mrs. (Elizabeth Anne Maidment)""",female,41,0,1,250644,19.5,,S
314,0,2,"""Hendekovic, Mr. Ignjac""",male,28.0,0,0,349243,7.8958,"""""","""S"""
573,1,1,"""Flynn, Mr. John Irwin""",male,36.0,0,0,PC 17474,26.3875,E25,S
248,1,2,"""Hamalainen, Mrs. William (Anna)""",female,24.0,0,2,250649,14.5,"""""",S
297,0,3,"""Caram, Mr. Joseph""",male,28.0,1,0,"""2689""",14.4583,"""""",C
497,0,3,"""Shelley, Mr. William""",male,28,0,0,"""C.A. 3101311""",7.25,"""""",S
547,1,2,"""Padro y Manent, Mr. Julian""",male,27,0,0,SC/PARIS 2146,13.8625,"""""",C
326,1,2,"""Ball, Mrs. (Ada E Hall)""",female,36.0,0,0,28551,13.0,D,S
512,1,3,"""Smith, Mr. John""",male,34.0,0,0,"""A/5 21173""",7.925,"""""",S
32,1,2,"""Williams, Mrs. Charles Eugene (Ada Maria Winfield)""",female,29,1,0,"""244373""",26.0,"""""",S
311,1,1,"""Hays, Miss. Margaret Bechstein""",female,24,0,0,11767,83.1583,C54,C
123,0,3,"""Andersson, Miss. Sigrid Elisabeth""",female,11,4,2,347082,31.275,None,S
328,1,2,"""Ball, Mrs. (Ada E. Hall)""",female,36,0,0,28551,13.0,D,S
345,0,2,"""Smith, Mr. John""",male,28.0,0,0,"""SOTON/OQ 392089""",13.00,"""""",S
348,1,3,"""Davison, Mrs. Thomas Henry (Mary E. Finck)""",female,34,1,0,386525,16.1,NaN,S
547,0,2,"""Padro y Manent, Mr. Julian""",male,27,0,0,SC/PARIS 2146,13.8625,NaN,C
283,0,3,Mr. William Henry Allen,male,35,0,0,A/5 21171,7.25,NaN,S
34,0,2,"""Wheadon, Mr. Edward H""",male,66.0,0,0,"""C.A. 24579""",10.5,null,S
721,1,2,"""Harper, Miss. Annie Jessie 'Nina'""",female,6.0,0,1,248727,33.0,NaN,S
84,0,3,"""Olsson, Mr. Nils Johan Goransson""",male,28.0,0,0,"""347464""",7.8542,"""""",S
435,0,3,"""Ford, Miss. Doolina Margaret""",female,21.0,2,2,W./C. 6608,34.375,NaN,S
315,1,2,"""Hart, Miss. Eva Miriam""",female,7.0,0,2,"""F.C.C. 13529""",26.25,"""""",S
224,0,3,"""Nenkoff, Mr. Christo""",male,22.0,0,0,"""349234""",7.8958,"""""",S
334,0,3,"""Vander Planke, Mr. Leo Edmondus""",male,16.0,2,0,345764,18.0,"""""",S
546,0,2,"""Rogers, Mr. Reginald Harry""",male,19,0,0,"""28004""",10.5,"""""",S
563,0,2,"""Simmons, Mr. John""",male,40.0,0,0,"""S.O.C. 14879""",73.5,NaN,S
264,0,1,"""Harrison, Mr. William""",male,40.0,0,0,"""112059""",0.0,B94,S
218,1,2,"""Becker, Miss. Marion Louise""",female,4.0,2,1,"""230136""",39.0,F4,S
55,0,2,"""Wright, Miss. Marion""",female,26,0,0,"""112058""",13.0,B30,S
302,0,2,"""McCrie, Mr. James Matthew""",male,30.0,0,0,"""233478""",13.0,"""""",S
562,0,3,"""Sivic, Mr. Husein""",male,40.0,0,0,349251,7.8958,"""""",S
237,0,2,"""Hold, Mr. Stephen""",male,44.0,1,0,26707,26.0,"""""",S
312,1,2,"""Davies, Master. John Morgan Jr""",male,8,1,1,"""C.A. 33112""",36.75,"""""",S
232,0,3,"""Larsson, Mr. Bengt Edvin""",male,29.0,0,0,"""347067""",7.775,NaN,S
315,1,2,"""Hart, Miss. Eva Miriam""",female,7.0,0,2,"""F.C.C. 13529""",26.25,"""""",S
153,0,3,"""Olsen, Mr. Ole Martin""",male,27.0,0,0,"""Fa 265302""",7.3125,"""""",S
152,0,3,"""Kelly, Mr. James""",male,44.0,0,0,367228,7.75,NaN,Q
524,0,3,"""Sage, Miss. Stella Anna""",female,NaN,8,2,"""CA. 2343""",69.55,NaN,S
162,1,2,"""Watt, Mrs. James (Elizabeth Inglis Milne)""",female,40,0,0,C.A. 33595,15.75,"""""",S
296,0,3,"""Hanna, Mr. Mansour""",male,23.5,0,0,"""2693""",7.2292,"""""","""C"""
104,0,3,"""Johansson, Mr. Gustaf Joel""",male,33,0,0,"""7540""",8.6542,"""""",S
415,0,3,"""Meek, Mrs. Thomas (Annie Louise Rowley)""",female,32.0,0,0,343095,8.05,NaN,S
413,0,3,"""Johansson, Mr. Erik""",male,22,0,0,"""349910""",7.775,"""""",S
547,0,2,"""Padro y Manent, Mr. Julian""",male,27.0,0,0,SC/PARIS 2146,13.8625,"""""",C
364,0,3,"""Asim, Mr. Adola""",male,35,0,0,SOTON/O.Q. 3101310,7.05,NaN,S
221,0,2,"""Harris, Mr. Walter""",male,30.0,0,0,"""W/C 14208""",10.5,NaN,S
306,1,1,"""Allison, Miss. Helen Loraine""",female,2,1,2,113781,151.55,C22 C26,S
537,0,1,"Butt, Major. Archibald Willingham",male,45.0,0,0,113050,26.55,B38,S
237,0,2,"""Hold, Mr. Stephen""",male,44.0,1,0,26707,26.0,NaN,S
287,1,3,"""de Mulder, Mr. Theodore""",male,30.0,0,0,"""348123""",9.5,"""F G63""",S
241,1,3,"""Zabour, Miss. Thamine""",female,NaN,1,0,"""2666""",14.4542,NaN,C
512,0,3,"""Smith, Mr. John""",male,24.0,0,0,"""A/5 21171""",7.25,"""""",S
413,0,3,"""Johnson, Mr. Alfred""",male,27.0,0,0,"""LINE""",0.0,"""""",S
223,0,3,"""Green, Mr. George""",male,51,0,0,STON/O 2. 3101286,7.925,NaN,S
274,0,3,"""Vander Planke, Mr. Leo Edmondus""",male,16.0,2,0,"""345764""",18.0,"""""",S
204,0,3,"""Youseff, Mr. Gerious""",male,45.5,0,0,"""2628""",7.225,"""""",C
383,0,3,"""Tikkanen, Mr. Juho""",male,32,0,0,"""STON/O 2. 3101293""",7.925,"""""",S
105,0,3,"""Gustafsson, Mr. Anders Vilhelm""",male,37,2,0,"""3101276""",7.925,"""""",S
362,0,2,"""del Carlo, Mr. Sebastiano""",male,29,1,0,SC 14888,26.0,"""""",C
124,1,2,"""Webber, Miss. Susan""",female,32.5,0,0,"""27267""",13.0,E101,S
246,0,1,"""Minahan, Dr. William Edward""",male,44,2,0,19928,90.0,C78,S
231,1,3,"""Smith, Miss. Mary""",female,18,0,2,349242,7.775,NaN,S
156,0,3,"""Williams, Mr. Charles Eugene""",male,23.0,0,0,"""376566""",16.1,null,S
538,0,1,"""Hilliard, Mr. Herbert Henry""",male,45.0,0,0,17463,51.8625,E46,S
523,0,3,"""Johnson, Mr. Alfred""",male,49,0,0,"""347464""",7.8542,"""""",S
372,0,3,"""Wiklund, Mr. Jakob Alfred""",male,18,1,0,3101267,6.4958,"""""",S
249,1,1,"Carter, Rev. Ernest Courtenay",male,54,0,0,244252,26.0,C92,S
350,0,3,"""Dimic, Mr. Jovan""",male,42.0,0,0,"""315088""",8.6625,"""""",S
105,0,3,"""Gustafsson, Mr. Anders Vilhelm""",male,37,2,0,3101276,7.925,NaN,S
157,0,3,"""Williams, Mr. Charles Eugene""",male,NaN,0,0,"""244373""",13.0,NaN,S
354,0,3,"""Yousif, Mr. Wazli""",male,23.0,0,0,"""2647""",7.225,"""""",C
340,1,3,"""Fischer, Mrs. Eberhard (Wilhelmina)""",female,30,1,0,348123,7.65,F G73,S
248,1,2,"""Hamalainen, Mrs. William (Anna)""",female,24.0,0,2,250649,14.5,"""""",S
362,0,2,"""del Carlo, Mr. Sebastiano""",male,29.0,1,0,SC/PARIS 2167,27.7208,NaN,C
368,1,3,"""McGovern, Miss. Mary""",female,22,0,0,330931,7.8792,NaN,Q
102,0,3,"""Pettersson, Miss. Ellen Natalia""",female,18,0,0,347088,7.775,N/A,S
